2024-01-31 22:39:11,222 INFO    StreamThr :36812 [internal.py:wandb_internal():86] W&B internal server running at pid: 36812, started at: 2024-01-31 22:39:11.221168
2024-01-31 22:39:20,237 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:20,237 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-31 22:39:20,237 DEBUG   SenderThread:36812 [sender.py:send():382] send: summary
2024-01-31 22:39:20,239 INFO    SenderThread:36812 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-31 22:39:20,239 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:20,239 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-31 22:39:20,239 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 6
2024-01-31 22:39:20,239 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:20,239 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-31 22:39:20,239 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:20,239 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-31 22:39:20,241 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:39:20,278 INFO    wandb-upload_0:36812 [upload_job.py:push():131] Uploaded file C:\Users\tomda\AppData\Local\Temp\tmpdeb6h4c5wandb\askr0gpf-wandb-metadata.json
2024-01-31 22:39:20,327 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 7
2024-01-31 22:39:20,327 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:20,327 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-31 22:39:20,327 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:20,327 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-31 22:39:20,785 INFO    Thread-16 :36812 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\config.yaml
2024-01-31 22:39:20,786 INFO    Thread-16 :36812 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\output.log
2024-01-31 22:39:20,786 INFO    Thread-16 :36812 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\wandb-summary.json
2024-01-31 22:39:21,144 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:39:21,903 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 8
2024-01-31 22:39:21,903 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:39:21,903 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:21,903 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-31 22:39:21,903 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:21,903 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-31 22:39:21,904 INFO    SenderThread:36812 [job_builder.py:build():296] Attempting to build job artifact
2024-01-31 22:39:21,904 INFO    SenderThread:36812 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-31 22:39:21,942 INFO    SenderThread:36812 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-31 22:39:21,949 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 9
2024-01-31 22:39:21,949 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:21,949 DEBUG   SenderThread:36812 [sender.py:send():382] send: artifact
2024-01-31 22:39:21,949 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-31 22:39:22,149 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:39:22,349 INFO    SenderThread:36812 [sender.py:send_artifact():1494] sent artifact job-git_github.com_tkaminsky_symmetry_learning.git_symmetry_shift_runner.py - {'id': 'QXJ0aWZhY3Q6NzEwMDU0MDI3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMzc4NTAzNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzEwMDU0MDI3', 'versionIndex': 4}}}
2024-01-31 22:39:22,349 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:22,349 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-31 22:39:22,349 INFO    SenderThread:36812 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-31 22:39:22,792 INFO    SenderThread:36812 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\output.log
2024-01-31 22:39:22,792 INFO    SenderThread:36812 [dir_watcher.py:finish():388] scan: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files
2024-01-31 22:39:22,793 INFO    SenderThread:36812 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\conda-environment.yaml conda-environment.yaml
2024-01-31 22:39:22,793 INFO    SenderThread:36812 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\config.yaml config.yaml
2024-01-31 22:39:22,795 INFO    SenderThread:36812 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\output.log output.log
2024-01-31 22:39:22,797 INFO    SenderThread:36812 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\requirements.txt requirements.txt
2024-01-31 22:39:22,798 INFO    SenderThread:36812 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\wandb-metadata.json wandb-metadata.json
2024-01-31 22:39:22,799 INFO    SenderThread:36812 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\wandb-summary.json wandb-summary.json
2024-01-31 22:39:22,800 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 10
2024-01-31 22:39:22,800 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:39:22,800 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:22,800 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-31 22:39:22,802 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:22,802 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-31 22:39:22,803 INFO    SenderThread:36812 [file_pusher.py:finish():175] shutting down file pusher
2024-01-31 22:39:23,007 INFO    wandb-upload_1:36812 [upload_job.py:push():131] Uploaded file C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\config.yaml
2024-01-31 22:39:23,164 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:39:23,164 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:39:23,391 INFO    wandb-upload_3:36812 [upload_job.py:push():131] Uploaded file C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\requirements.txt
2024-01-31 22:39:23,425 INFO    wandb-upload_0:36812 [upload_job.py:push():131] Uploaded file C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\conda-environment.yaml
2024-01-31 22:39:23,763 INFO    wandb-upload_2:36812 [upload_job.py:push():131] Uploaded file C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\output.log
2024-01-31 22:39:24,043 INFO    wandb-upload_4:36812 [upload_job.py:push():131] Uploaded file C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\files\wandb-summary.json
2024-01-31 22:39:24,176 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:39:24,177 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:39:24,254 INFO    Thread-15 (_thread_body):36812 [sender.py:transition_state():617] send defer: 11
2024-01-31 22:39:24,254 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:24,255 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-31 22:39:24,255 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:24,256 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-31 22:39:24,256 INFO    SenderThread:36812 [file_pusher.py:join():181] waiting for file pusher
2024-01-31 22:39:24,256 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 12
2024-01-31 22:39:24,256 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:24,256 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-31 22:39:24,256 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:24,256 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-31 22:39:24,256 INFO    SenderThread:36812 [file_stream.py:finish():595] file stream finish called
2024-01-31 22:39:24,451 INFO    SenderThread:36812 [file_stream.py:finish():599] file stream finish is done
2024-01-31 22:39:24,451 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 13
2024-01-31 22:39:24,451 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:24,451 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-31 22:39:24,451 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:24,451 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-31 22:39:24,451 INFO    SenderThread:36812 [sender.py:transition_state():617] send defer: 14
2024-01-31 22:39:24,452 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:39:24,452 DEBUG   SenderThread:36812 [sender.py:send():382] send: final
2024-01-31 22:39:24,452 INFO    HandlerThread:36812 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-31 22:39:24,452 DEBUG   SenderThread:36812 [sender.py:send():382] send: footer
2024-01-31 22:39:24,452 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: defer
2024-01-31 22:39:24,452 INFO    SenderThread:36812 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-31 22:39:24,452 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:39:24,453 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:39:24,453 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:39:24,453 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: server_info
2024-01-31 22:39:24,453 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: get_summary
2024-01-31 22:39:24,453 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:39:24,453 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-31 22:39:24,453 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: server_info
2024-01-31 22:39:24,453 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 22:39:24,455 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: job_info
2024-01-31 22:39:24,514 DEBUG   SenderThread:36812 [sender.py:send_request():409] send_request: job_info
2024-01-31 22:39:24,514 INFO    MainThread:36812 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-01-31 22:39:24,514 INFO    MainThread:36812 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-01-31 22:39:24,514 INFO    MainThread:36812 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-01-31 22:39:24,515 DEBUG   HandlerThread:36812 [handler.py:handle_request():146] handle_request: shutdown
2024-01-31 22:39:24,515 INFO    HandlerThread:36812 [handler.py:finish():869] shutting down handler
2024-01-31 22:39:25,462 INFO    WriterThread:36812 [datastore.py:close():296] close: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_223911-sfm7ggey\run-sfm7ggey.wandb
2024-01-31 22:39:25,523 INFO    SenderThread:36812 [sender.py:finish():1572] shutting down sender
2024-01-31 22:39:25,523 INFO    SenderThread:36812 [file_pusher.py:finish():175] shutting down file pusher
2024-01-31 22:39:25,523 INFO    SenderThread:36812 [file_pusher.py:join():181] waiting for file pusher
