2024-01-31 22:54:06,649 INFO    StreamThr :5268 [internal.py:wandb_internal():86] W&B internal server running at pid: 5268, started at: 2024-01-31 22:54:06.647918
2024-01-31 22:54:12,330 DEBUG   HandlerThread:5268 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-31 22:54:13,252 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\conda-environment.yaml
2024-01-31 22:54:19,464 DEBUG   HandlerThread:5268 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-31 22:54:19,474 INFO    HandlerThread:5268 [system_monitor.py:probe():229] Finished publishing system info
2024-01-31 22:54:19,477 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: keepalive
2024-01-31 22:54:19,477 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:19,478 DEBUG   SenderThread:5268 [sender.py:send():382] send: files
2024-01-31 22:54:19,478 INFO    SenderThread:5268 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-31 22:54:19,483 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: python_packages
2024-01-31 22:54:19,483 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: python_packages
2024-01-31 22:54:19,483 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 22:54:19,484 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: stop_status
2024-01-31 22:54:19,484 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 22:54:19,560 DEBUG   SenderThread:5268 [sender.py:send():382] send: telemetry
2024-01-31 22:54:20,322 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\conda-environment.yaml
2024-01-31 22:54:20,323 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\output.log
2024-01-31 22:54:20,323 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\requirements.txt
2024-01-31 22:54:20,323 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\wandb-metadata.json
2024-01-31 22:54:22,290 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:22,345 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\output.log
2024-01-31 22:54:27,328 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:32,365 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:34,489 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 22:54:34,491 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 22:54:34,491 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: stop_status
2024-01-31 22:54:37,684 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:38,492 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\config.yaml
2024-01-31 22:54:42,743 DEBUG   SenderThread:5268 [sender.py:send():382] send: exit
2024-01-31 22:54:42,743 INFO    SenderThread:5268 [sender.py:send_exit():589] handling exit code: 255
2024-01-31 22:54:42,743 INFO    SenderThread:5268 [sender.py:send_exit():591] handling runtime: 30
2024-01-31 22:54:42,747 INFO    SenderThread:5268 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-31 22:54:42,747 INFO    SenderThread:5268 [sender.py:send_exit():597] send defer
2024-01-31 22:54:42,747 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,747 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-31 22:54:42,747 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,747 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-31 22:54:42,747 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 1
2024-01-31 22:54:42,748 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,748 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-31 22:54:42,748 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,748 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-31 22:54:42,748 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 2
2024-01-31 22:54:42,748 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,748 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-31 22:54:42,748 INFO    HandlerThread:5268 [system_monitor.py:finish():203] Stopping system monitor
2024-01-31 22:54:42,748 DEBUG   SystemMonitor:5268 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-31 22:54:42,757 INFO    HandlerThread:5268 [interfaces.py:finish():202] Joined cpu monitor
2024-01-31 22:54:42,757 DEBUG   SystemMonitor:5268 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-31 22:54:42,757 INFO    HandlerThread:5268 [interfaces.py:finish():202] Joined disk monitor
2024-01-31 22:54:42,758 DEBUG   SystemMonitor:5268 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-31 22:54:42,819 INFO    HandlerThread:5268 [interfaces.py:finish():202] Joined gpu monitor
2024-01-31 22:54:42,820 INFO    HandlerThread:5268 [interfaces.py:finish():202] Joined memory monitor
2024-01-31 22:54:42,820 INFO    HandlerThread:5268 [interfaces.py:finish():202] Joined network monitor
2024-01-31 22:54:42,820 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,820 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-31 22:54:42,820 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 3
2024-01-31 22:54:42,820 DEBUG   SenderThread:5268 [sender.py:send():382] send: stats
2024-01-31 22:54:42,820 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,820 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-31 22:54:42,821 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:42,821 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,821 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-31 22:54:42,821 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 4
2024-01-31 22:54:42,821 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,821 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-31 22:54:42,821 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,821 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-31 22:54:42,821 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 5
2024-01-31 22:54:42,821 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,821 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-31 22:54:42,822 DEBUG   SenderThread:5268 [sender.py:send():382] send: summary
2024-01-31 22:54:42,822 INFO    SenderThread:5268 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-31 22:54:42,822 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,822 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-31 22:54:42,822 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 6
2024-01-31 22:54:42,822 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,822 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-31 22:54:42,823 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,823 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-31 22:54:42,823 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 7
2024-01-31 22:54:42,823 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:42,823 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:42,823 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-31 22:54:42,823 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:42,823 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-31 22:54:43,524 INFO    Thread-16 :5268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\wandb-summary.json
2024-01-31 22:54:43,757 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:44,073 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 8
2024-01-31 22:54:44,073 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:44,073 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:44,073 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-31 22:54:44,075 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:44,075 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-31 22:54:44,075 INFO    SenderThread:5268 [job_builder.py:build():296] Attempting to build job artifact
2024-01-31 22:54:44,075 INFO    SenderThread:5268 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-31 22:54:44,124 INFO    SenderThread:5268 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-31 22:54:44,140 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 9
2024-01-31 22:54:44,140 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:44,140 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-31 22:54:44,140 DEBUG   SenderThread:5268 [sender.py:send():382] send: artifact
2024-01-31 22:54:44,512 INFO    SenderThread:5268 [sender.py:send_artifact():1494] sent artifact job-git_github.com_tkaminsky_symmetry_learning.git_symmetry_shift_runner.py - {'id': 'QXJ0aWZhY3Q6NzEwMDU0MDI3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMzc4NTAzNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzEwMDU0MDI3', 'versionIndex': 4}}}
2024-01-31 22:54:44,512 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:44,512 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-31 22:54:44,512 INFO    SenderThread:5268 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-31 22:54:44,532 INFO    SenderThread:5268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\output.log
2024-01-31 22:54:44,532 INFO    SenderThread:5268 [dir_watcher.py:finish():388] scan: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files
2024-01-31 22:54:44,532 INFO    SenderThread:5268 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\conda-environment.yaml conda-environment.yaml
2024-01-31 22:54:44,532 INFO    SenderThread:5268 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\config.yaml config.yaml
2024-01-31 22:54:44,533 INFO    SenderThread:5268 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\output.log output.log
2024-01-31 22:54:44,536 INFO    SenderThread:5268 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\requirements.txt requirements.txt
2024-01-31 22:54:44,538 INFO    SenderThread:5268 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\wandb-metadata.json wandb-metadata.json
2024-01-31 22:54:44,538 INFO    SenderThread:5268 [dir_watcher.py:finish():402] scan save: C:\Users\tomda\Desktop\symmetry_learning\wandb\run-20240131_225406-taxxce0n\files\wandb-summary.json wandb-summary.json
2024-01-31 22:54:44,539 INFO    SenderThread:5268 [sender.py:transition_state():617] send defer: 10
2024-01-31 22:54:44,541 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: defer
2024-01-31 22:54:44,541 INFO    HandlerThread:5268 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-31 22:54:44,542 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: defer
2024-01-31 22:54:44,542 INFO    SenderThread:5268 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-31 22:54:44,542 INFO    SenderThread:5268 [file_pusher.py:finish():175] shutting down file pusher
2024-01-31 22:54:44,764 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:44,765 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:45,780 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:45,780 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:46,795 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:46,795 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:47,801 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:47,801 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:48,816 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:48,817 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:48,817 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:49,826 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:49,827 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:50,836 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:50,836 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:51,837 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:51,837 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:52,841 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:52,841 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:53,846 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:53,846 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:53,846 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:54,860 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:54,861 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:55,874 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:55,874 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:56,881 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:56,882 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:57,890 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:57,890 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:58,893 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:58,893 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:54:58,893 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:54:59,893 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:54:59,894 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:00,894 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:00,894 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:01,895 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:01,896 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:02,906 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:02,907 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:03,908 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:55:03,908 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:03,909 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:04,912 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:04,913 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:05,920 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:05,920 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:06,924 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:06,924 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:07,928 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:07,928 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:08,931 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:55:08,932 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:08,932 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:09,938 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:09,938 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:10,945 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:10,946 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:11,960 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:11,961 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:12,967 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:12,968 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:13,971 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:13,971 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:55:13,971 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:14,973 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:14,973 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:15,981 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:15,982 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:16,988 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:16,988 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:18,000 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:18,000 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:19,016 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:19,016 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 22:55:19,017 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:20,025 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:20,026 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:21,037 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:21,038 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:22,039 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:22,039 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
2024-01-31 22:55:23,045 DEBUG   HandlerThread:5268 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-31 22:55:23,046 DEBUG   SenderThread:5268 [sender.py:send_request():409] send_request: poll_exit
